BroodID,Year,Box,Popn,Species,CltCd,CltSize,Hatch,Fledged,DFE,DH,MinEggs,MinHatch,UnHatch,Outcome,MaleID,MaleStatus,MaleDate,MaleRingDate,MaleMinAge,FemaleID,FemaleStatus,FemaleRingDate,FemaleDate,FemaleMinAge,YoungDate,Young1,Young2,Young3,Young4,Young5,Young6,Young7,Young8,Young9,Young10,Weight.Y1,Weight.Y2,Weight.Y3,Weight.Y4,Weight.Y5,Weight.Y6,Weight.Y7,Weight.Y8,Weight.Y9,Weight.Y10,Comments 
1317,1995,92,NAG,PIEFL,1,8,8,8,38,59,,,,NE,H911526,R,30/05/1995,08/06/1993,2,K002002,I,15/05/1995,15/05/1995,1,04/06/1995,K002096,K002097,K002098,K002099,K002100,K002101,K002102,K002103,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1318,1995,94,NAG,PIEFL,1,8,,7,36,,,,,NE,H911479,S,30/05/1995,05/06/1993,2,J596004,S,16/05/1994,15/05/1995,2,04/06/1995,K002089,K002090,K002091,K002092,K002093,K002094,K002095,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1319,1995,97,NAG,PIEFL,1,7,7,7,37,57,,,,NE,H911292,R,13/05/1995,04/06/1993,2,H911220,S,04/06/1993,13/05/1995,2,04/06/1995,K002104,K002105,K002106,K002107,K002108,K002109,K002110,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1320,1995,105,NAG,PIEFL,1,7,7,7,39,59,,,,NE,H642408,S,30/05/1995,07/06/1992,3,K002014,I,20/05/1995,20/05/1995,1,04/06/1995,K002149,K002150,K002151,K002152,K002153,K002154,K002155,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1321,1995,108,NAG,PIEFL,1,3,,1,41,58,,,,NE,H911088,S,03/06/1995,02/06/1993,2,H642183,S,06/06/1992,15/05/1995,3,04/06/1995,K002138,,,,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1322,1995,114,NAG,PIEFL,1,6,6,6,40,59,,,,NE,H642682,S,31/05/1995,17/06/1992,3,J596040,R,02/06/1994,20/05/1995,1,10/06/1995,K002529,K002530,K002531,K002532,K002533,K002534,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1323,1995,115,NAG,PIEFL,1,7,7,7,37,57,,,,NE,H642659,R,31/05/1995,12/06/1992,3,H642031,S,24/05/1992,20/05/1995,4,04/06/1995,K002118,K002119,K002120,K002121,K002122,K002123,K002124,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1324,1995,117,NAG,PIEFL,1,7,7,7,39,59,,,,NE,K002033,I,31/05/1995,31/05/1995,1,J596008,S,21/05/1994,20/05/1995,2,07/06/1995,K002360,K002361,K002362,K002363,K002364,K002365,K002366,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1325,1995,123,NAG,PIEFL,1,7,,0,50,,,,,JD,,,,,,H911044,R,02/06/1993,27/05/1995,2,,,,,,,,,,,,,,,,,,,,,,Hatching date estimated - ALL YOUNG DEAD BY 16/6
1326,1995,125,NAG,PIEFL,1,7,,6,36,56,,,,NE,H911028,S,27/05/1995,01/06/1993,2,F950133,S,02/06/1990,13/05/1995,5,02/06/1995,K002039,K002040,K002041,K002042,K002043,K002044,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1327,1995,128,NAG,PIEFL,1,6,6,6,38,57,,,,NE,H234034,S,31/05/1995,04/06/1991,4,J596006,S,18/05/1994,18/05/1995,2,02/06/1995,K002046,K002047,K002048,K002049,K002050,K002051,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1328,1995,129,NAG,PIEFL,1,7,7,7,40,60,,,,NE,F950175,S,31/05/1995,04/06/1990,5,J596038,S,01/06/1994,20/05/1995,2,10/06/1995,K002393,K002394,K002395,K002396,K002397,K002398,K002399,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1329,1995,135,NAG,PIEFL,1,7,,0,48,,,,,JD,J596100,R,07/06/1995,04/06/1994,1,K002021,I,24/05/1995,24/05/1995,1,,,,,,,,,,,,,,,,,,,,,,Hatching date estimated - ALL YOUNG DEAD BY 14/6
1330,1995,139,NAG,PIEFL,1,7,7,6,38,58,,,,NE,K002036,I,31/05/1995,31/05/1995,1,H642262,S,06/06/1992,21/05/1995,3,04/06/1995,K002189,K002190,K002191,K002192,K002193,K002194,K002195,,,,,,,,,,,,,,Hatching date estimated - 190 DIED
1331,1995,140,NAG,PIEFL,1,5,3,3,40,58,,,2,NE,J596011,S,02/06/1995,21/05/1994,2,K002015,I,20/05/1995,20/05/1995,1,04/06/1995,K002209,K002210,K002211,,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1332,1995,143,NAG,PIEFL,1,7,7,7,38,58,,,,NE,H234334,S,30/05/1995,15/06/1991,4,J596002,S,15/05/1994,20/05/1995,2,04/06/1995,K002218,K002219,K002220,K002221,K002222,K002223,K002224,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1333,1995,149,NAG,PIEFL,1,7,7,6,39,59,,,,NE,H642535,S,31/05/1995,10/06/1992,3,J126272,I,12/06/1993,20/05/1995,2,04/06/1995,K002225,K002226,K002227,K002228,K002229,K002230,K002231,,,,,,,,,,,,,,Hatching date estimated - 226 DIED
1334,1995,159,NAG,PIEFL,1,6,6,6,40,60,,,,NE,H642560,S,31/05/1995,10/06/1992,3,K002016,I,20/05/1995,20/05/1995,1,10/06/1995,K002415,K002416,K002417,K002418,K002419,K002420,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1335,1995,167,NAG,PIEFL,1,6,,5,39,58,,,,NE,H234094,S,30/05/1995,07/06/1991,4,K002018,I,21/05/1995,21/05/1995,1,04/06/1995,K002262,K002263,K002264,K002265,K002266,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1336,1995,168,NAG,PIEFL,1,7,,5,39,59,,,,NE,H911441,S,30/05/1995,05/06/1993,2,H642005,S,16/05/1992,21/05/1995,4,04/06/1995,K002256,K002257,K002258,K002259,K002260,K002261,,,,,,,,,,,,,,,Hatching date estimated - 258 DIED
1337,1995,169,NAG,PIEFL,1,8,,4,38,59,,,,NE,K002031,I,30/05/1995,30/05/1995,1,H234013,S,30/05/1991,18/05/1995,5,04/06/1995,K002246,K002247,K002248,K002249,K002250,K002251,K002252,,,,,,,,,,,,,,Hatching date estimated - 247/248251 DIED
1338,1995,182,NAG,PIEFL,1,6,6,6,40,59,,,,NE,J596164,R,02/06/1995,04/06/1994,1,J596074,R,03/06/1994,15/05/1995,1,04/06/1995,K002139,K002140,K002141,K002142,K002143,K002144,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1339,1995,184,NAG,PIEFL,1,7,7,7,39,59,,,,NE,J596255,R,30/05/1995,06/06/1994,1,H642023,S,20/05/1992,15/05/1995,4,10/06/1995,K002535,K002536,K002537,K002538,K002539,K002540,K002541,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1340,1995,187,NAG,PIEFL,1,6,4,4,39,58,,,2,NE,H911388,S,03/06/1995,05/06/1993,2,J596148,R,04/06/1994,15/05/1995,1,04/06/1995,K002145,K002146,K002147,K002148,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1341,1995,189,NAG,PIEFL,1,3,,2,42,58,,,,NE,H911080,R,04/06/1995,02/06/1993,2,K002022,I,24/05/1995,24/05/1995,1,10/06/1995,K002514,K002515,,,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1342,1995,197,NAG,PIEFL,1,7,,5,38,58,,,,NE,H911023,S,30/05/1995,27/05/1993,3,H642073,S,03/06/1992,16/05/1995,3,04/06/1995,K002084,K002085,K002086,K002087,K002088,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1343,1995,198,NAG,PIEFL,1,7,7,7,40,60,,,,NE,H911147,S,03/06/1995,03/06/1993,2,H642008,S,16/05/1992,20/05/1995,4,10/06/1995,K002542,K002543,K002544,K002545,K002546,K002547,K002548,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1344,1995,215,NAG,PIEFL,1,9,,4,39,61,,,1,NE,H234034,S,02/06/1995,04/06/1991,4,J596010,S,21/05/1994,18/05/1995,2,10/06/1995,K002404,K002405,K002406,K002407,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1345,1995,220,NAG,PIEFL,1,7,4,4,39,59,,,3,NE,H642313,S,30/05/1995,06/06/1992,3,K002019,I,24/05/1995,24/05/1995,1,04/06/1995,K002075,K002076,K002077,K002078,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1346,1995,222,NAG,PIEFL,1,6,,4,36,55,,,,NE,J596028,S,27/05/1995,31/05/1994,2,H911001,S,10/05/1993,15/05/1995,3,04/06/1995,K002293,K002294,K002295,K002296,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1347,1995,224,NAG,PIEFL,1,8,,0,41,,,,2,JD,J596416,R,03/06/1995,11/06/1994,1,K002012,I,20/05/1995,20/05/1995,1,10/06/1995,K002445,K002446,K002447,,,,,,,,,,,,,,,,,,Hatching date estimated - ALL DIED
1348,1995,226,NAG,PIEFL,1,7,,6,39,59,,,,NE,J596029,S,04/06/1995,31/05/1994,2,K002013,I,20/05/1995,20/05/1995,1,10/06/1995,K002438,K002439,K002440,K002441,K002442,K002443,K002444,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1349,1995,228,NAG,PIEFL,1,6,6,6,37,56,,,,NE,H642369,S,30/05/1995,07/06/1992,3,K002001,I,13/05/1995,13/05/1995,1,04/06/1995,K002298,K002299,K002300,K002301,K002302,K002303,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1350,1995,239,NAG,PIEFL,1,7,5,5,39,59,,,2,NE,J596519,R,02/06/1995,15/06/1994,1,J596062,R,02/06/1994,20/05/1995,1,10/06/1995,K002452,K002453,K002454,K002455,K002456,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1351,1995,254,NAG,PIEFL,1,7,,4,40,60,,,,NE,E849503,S,02/06/1995,10/06/1988,7,H800804,S,07/06/1992,18/05/1995,3,10/06/1995,K002434,K002435,K002436,K002437,,,,,,,,,,,,,,,,,Hatching date estimated - Assumption that all ringed young fledged
1352,1995,255,NAG,PIEFL,1,6,,0,42,,,,,JD,K002053,I,02/06/1995,02/06/1995,1,H642452,S,07/06/1992,21/05/1995,3,,,,,,,,,,,,,,,,,,,,,,Hatching date estimated - ALL YOUNG GONE BY 4/6
1353,1995,256,NAG,PIEFL,1,7,,5,39,59,,,,NE,H642340,S,30/05/1995,06/06/1992,3,H911461,S,05/06/1993,18/05/1995,2,10/06/1995,K002428,K002429,K002430,K002431,K002432,K002433,,,,,,,,,,,,,,,Hatching date estimated - 432 DIED
