"site","year","day","tasmin","tasmax","tasmean"
"MIDDLEWOOD","2018","June_29",10.9884044695538,27.2760365623387,19.1322205159462
"MIDDLEWOOD","2018","June_30",10.4369269982811,25.2673400661834,17.8521335322323
"MIDDLEWOOD","2019","April_01",1.27669964564501,10.1905586706804,5.73362915816271
"MIDDLEWOOD","2019","April_02",3.39665753517158,8.66544893589448,6.03105323553303
"MIDDLEWOOD","2019","April_03",0.0976076974386678,6.99583680131921,3.54672224937894
"MIDDLEWOOD","2019","April_04",1.38953893264295,8.58354816254988,4.98654354759642
"MIDDLEWOOD","2019","April_05",3.88297549497666,12.8774428146358,8.38020915480624
"MIDDLEWOOD","2019","April_06",2.84080128197855,12.6198802162828,7.73034074913067
"MIDDLEWOOD","2019","April_07",6.36178987263532,13.8115985479437,10.0866942102895
"MIDDLEWOOD","2019","April_08",6.0666037506065,12.7484367254163,9.40752023801139
"MIDDLEWOOD","2019","April_09",5.15601259803319,10.971143107291,8.06357785266208
"MIDDLEWOOD","2019","April_10",-0.243050875211071,10.7421728287628,5.24956097677585
"MIDDLEWOOD","2019","April_11",-1.39721326718248,11.0406054103049,4.82169607156122
"MIDDLEWOOD","2019","April_12",-0.391913664697934,10.0499155005888,4.82900091794545
"MIDDLEWOOD","2019","April_13",-1.25542683715269,9.58085772871031,4.16271544577881
"MIDDLEWOOD","2019","April_14",-1.08845893264022,8.4586513270421,3.68509619720094
"MIDDLEWOOD","2019","April_15",2.17376510136822,12.3280526807597,7.25090889106395
"MIDDLEWOOD","2019","April_16",5.68724834006263,12.6317474646241,9.15949790234337
"MIDDLEWOOD","2019","April_17",6.04020724418892,17.6107565056718,11.8254818749303
"MIDDLEWOOD","2019","April_18",6.75879117625728,18.7711386228872,12.7649648995722
"MIDDLEWOOD","2019","April_19",6.7672390162555,21.9413374927276,14.3542882544916
"MIDDLEWOOD","2019","April_20",7.52689865011389,21.9518673166819,14.7393829833979
"MIDDLEWOOD","2019","April_21",7.28683436271553,21.490604252467,14.3887193075912
"MIDDLEWOOD","2019","April_22",7.23678081674191,21.6699394764271,14.4533601465845
"MIDDLEWOOD","2019","April_23",9.4428855908298,18.3236436653694,13.8832646280996
"MIDDLEWOOD","2019","April_24",7.1497178554743,18.0587458800309,12.6042318677526
"MIDDLEWOOD","2019","April_25",6.70776885719318,14.5139555003179,10.6108621787556
"MIDDLEWOOD","2019","April_26",6.11595546651816,11.652969363555,8.88446241503658
"MIDDLEWOOD","2019","April_27",5.68045078516586,10.61915092642,8.14980085579295
"MIDDLEWOOD","2019","April_28",4.05128317700069,14.0623131393853,9.05679815819301
"MIDDLEWOOD","2019","April_29",3.45397395101707,15.2816253428195,9.36779964691829
"MIDDLEWOOD","2019","April_30",4.6250357413092,16.1855405715224,10.4052881564158
"MIDDLEWOOD","2019","May_01",8.54690801569394,13.8427254580646,11.1948167368793
"MIDDLEWOOD","2019","May_02",5.58231680188994,13.391086530163,9.48670166602649
"MIDDLEWOOD","2019","May_03",4.74097779828469,9.76433490336446,7.25265635082458
"MIDDLEWOOD","2019","May_04",1.38309235285674,10.5251744045584,5.95413337870755
"MIDDLEWOOD","2019","May_05",1.98848890595867,10.8183036225612,6.40339626425992
"MIDDLEWOOD","2019","May_06",3.01684701558509,10.3358839929978,6.67636550429145
"MIDDLEWOOD","2019","May_07",3.82898138953899,11.1259222223551,7.47745180594704
"MIDDLEWOOD","2019","May_08",5.9523021449895,8.78606377801001,7.36918296149975
"MIDDLEWOOD","2019","May_09",5.79967648548753,8.85242032679875,7.32604840614314
"MIDDLEWOOD","2019","May_10",2.91409640774968,11.8648021252487,7.38944926649921
"MIDDLEWOOD","2019","May_11",2.57554122587724,13.4620479816221,8.01879460374965
"MIDDLEWOOD","2019","May_12",0.732876401836985,14.9010157056365,7.81694605373676
"MIDDLEWOOD","2019","May_13",2.67240195744199,18.1724455606193,10.4224237590307
"MIDDLEWOOD","2019","May_14",6.6797137917616,20.7841335935285,13.7319236926451
"MIDDLEWOOD","2019","May_15",7.08283142454909,21.1004408102088,14.0916361173789
"MIDDLEWOOD","2019","May_16",5.63666269887719,17.1418762849175,11.3892694918974
"MIDDLEWOOD","2019","May_17",8.03990546810381,18.860249912619,13.4500776903614
"MIDDLEWOOD","2019","May_18",9.37804437627715,14.6303704882969,12.004207432287
"MIDDLEWOOD","2019","May_19",7.99371070096163,15.0522706273789,11.5229906641703
"MIDDLEWOOD","2019","May_20",7.84707447824513,15.9402712523127,11.8936728652789
"MIDDLEWOOD","2019","May_21",5.68307992198751,15.7991503684565,10.741115145222
"MIDDLEWOOD","2019","May_22",4.83049865449019,16.2443118246114,10.5374052395508
"MIDDLEWOOD","2019","May_23",6.03307318664749,16.3644681403603,11.1987706635039
"MIDDLEWOOD","2019","May_24",6.21458074012481,16.8391277375002,11.5268542388125
"MIDDLEWOOD","2019","May_25",6.1655377946162,15.3358223867412,10.7506800906787
"MIDDLEWOOD","2019","May_26",11.8764688200481,15.989205588717,13.9328372043825
"MIDDLEWOOD","2019","May_27",9.51989515622602,13.7598531979372,11.6398741770816
"MIDDLEWOOD","2019","May_28",7.33959557266677,14.8554433781444,11.0975194754056
"MIDDLEWOOD","2019","May_29",3.66682333532956,14.7838524007318,9.22533786803069
"MIDDLEWOOD","2019","May_30",9.83524262418656,18.3088361513927,14.0720393877896
"MIDDLEWOOD","2019","May_31",12.668912177094,16.2232497215494,14.4460809493217
"MIDDLEWOOD","2019","June_01",10.3802350601975,18.4167958329648,14.3985154465812
"MIDDLEWOOD","2019","June_02",13.1513766215906,17.9666978673638,15.5590372444772
"MIDDLEWOOD","2019","June_03",10.3031059433581,15.772702803188,13.037904373273
"MIDDLEWOOD","2019","June_04",8.49405661167797,15.8889370506396,12.1914968311588
"MIDDLEWOOD","2019","June_05",9.57784678481411,13.6405640978765,11.6092054413453
"MIDDLEWOOD","2019","June_06",6.75600870210504,15.9310599299242,11.3435343160146
"MIDDLEWOOD","2019","June_07",6.16587614668484,16.6279564233072,11.396916284996
"MIDDLEWOOD","2019","June_08",9.64255245823431,13.0646083897708,11.3535804240026
"MIDDLEWOOD","2019","June_09",8.76879562486997,15.5254855641263,12.1471405944981
"MIDDLEWOOD","2019","June_10",4.65678505558591,17.5296399871124,11.0932125213491
"MIDDLEWOOD","2019","June_11",9.20787846740422,11.9397016482121,10.5737900578082
"MIDDLEWOOD","2019","June_12",8.50346099540171,13.2826188612557,10.8930399283287
"MIDDLEWOOD","2019","June_13",9.28312400010106,11.283449306043,10.283286653072
"MIDDLEWOOD","2019","June_14",7.76514218732741,15.273605357628,11.5193737724777
"MIDDLEWOOD","2019","June_15",9.66227476889786,15.8741367080558,12.7682057384768
"MIDDLEWOOD","2019","June_16",7.0001937610847,17.4212169258116,12.2107053434482
"MIDDLEWOOD","2019","June_17",11.075609306151,17.3839844801695,14.2297968931603
"MIDDLEWOOD","2019","June_18",9.46138430069706,17.7425545407531,13.6019694207251
"MIDDLEWOOD","2019","June_19",10.3046672400483,18.2439118759431,14.2742895579957
"MIDDLEWOOD","2019","June_20",9.60279836304801,15.420980662295,12.5118895126715
"MIDDLEWOOD","2019","June_21",8.90696462669219,16.2644847680562,12.5857246973742
"MIDDLEWOOD","2019","June_22",4.85144743945515,20.6533773419587,12.7524123907069
"MIDDLEWOOD","2019","June_23",12.0727627766112,19.3714936280717,15.7221282023414
"MIDDLEWOOD","2019","June_24",13.3230273450284,20.7314024169149,17.0272148809717
"MIDDLEWOOD","2019","June_25",13.7346377227695,17.9398670067512,15.8372523647604
"MIDDLEWOOD","2019","June_26",11.4035892943774,18.778004823474,15.0907970589257
"MIDDLEWOOD","2019","June_27",7.22875919648693,23.1069153664533,15.1678372814701
"MIDDLEWOOD","2019","June_28",10.5970482050937,22.9213432116536,16.7591957083736
"MIDDLEWOOD","2019","June_29",13.6953749579895,25.8887177088076,19.7920463333986
"MIDDLEWOOD","2019","June_30",13.8383925216566,18.7089912576784,16.2736918896675
"MIDDLEWOOD","2022","April_01",-0.330001320795328,8.14302294491288,3.90651081205878
"MIDDLEWOOD","2022","April_02",-0.356235178167691,8.83405430461898,4.23890956322564
"MIDDLEWOOD","2022","April_03",-0.934669581137535,9.92619131237051,4.49576086561649
"MIDDLEWOOD","2022","April_04",5.13380852242592,10.9120579198371,8.02293322113152
"MIDDLEWOOD","2022","April_05",8.51755518360732,10.018759526054,9.26815735483065
"MIDDLEWOOD","2022","April_06",7.16777843239959,10.4865051430595,8.82714178772956
"MIDDLEWOOD","2022","April_07",4.49961372992323,8.27887164264262,6.38924268628293
"MIDDLEWOOD","2022","April_08",-1.27156261035956,9.41190815179291,4.07017277071668
"MIDDLEWOOD","2022","April_09",-0.642864512417052,9.01464848414706,4.185891985865
"MIDDLEWOOD","2022","April_10",-1.63165582967789,10.7833699198803,4.57585704510122
"MIDDLEWOOD","2022","April_11",5.29828364899572,14.0477397827757,9.67301171588572
"MIDDLEWOOD","2022","April_12",6.81458267373648,12.3886963676723,9.60163952070439
"MIDDLEWOOD","2022","April_13",8.04413757386546,13.6537889049057,10.8489632393856
"MIDDLEWOOD","2022","April_14",6.07773133328602,15.0799404428443,10.5788358880652
"MIDDLEWOOD","2022","April_15",8.11951857339205,17.2768222733094,12.6981704233507
"MIDDLEWOOD","2022","April_16",7.55675595506901,19.0871021882824,13.3219290716757
"MIDDLEWOOD","2022","April_17",7.99041384172955,18.5705258346211,13.2804698381753
"MIDDLEWOOD","2022","April_18",7.94445812548092,12.2938185623894,10.1191383439352
"MIDDLEWOOD","2022","April_19",1.48281059778636,13.6000041836014,7.54140739069386
"MIDDLEWOOD","2022","April_20",3.85505825492324,16.4430983526158,10.1490783037695
"MIDDLEWOOD","2022","April_21",5.02482765386156,16.7423849711902,10.8836063125259
"MIDDLEWOOD","2022","April_22",5.41367347261034,16.3224837509135,10.8680786117619
"MIDDLEWOOD","2022","April_23",5.59846221501827,15.1483453430447,10.3734037790315
"MIDDLEWOOD","2022","April_24",5.80923161667498,14.4445763264881,10.1269039715815
"MIDDLEWOOD","2022","April_25",3.14264482911933,12.3579983022117,7.75032156566549
"MIDDLEWOOD","2022","April_26",4.96526389965414,13.4145683925478,9.18991614610097
"MIDDLEWOOD","2022","April_27",1.10435945655337,11.2777768007561,6.19106812865474
"MIDDLEWOOD","2022","April_28",1.99781049815085,10.0373117793307,6.01756113874076
"MIDDLEWOOD","2022","April_29",-0.0759619485168274,14.5091234794216,7.21658076545238
"MIDDLEWOOD","2022","April_30",1.70662499106333,14.5770622380978,8.14184361458056
"MIDDLEWOOD","2022","May_01",7.83425113355457,12.6950984084406,10.2646747709976
"MIDDLEWOOD","2022","May_02",8.86101650333591,14.2913379886848,11.5761772460104
"MIDDLEWOOD","2022","May_03",7.56447197465615,13.3584104130119,10.461441193834
"MIDDLEWOOD","2022","May_04",8.58875159935801,13.9301071453912,11.2594293723746
"MIDDLEWOOD","2022","May_05",6.28300578862082,15.4602505005042,10.8716281445625
"MIDDLEWOOD","2022","May_06",9.73822824114285,13.9678391676328,11.8530337043878
"MIDDLEWOOD","2022","May_07",6.52959205160198,15.5577221448853,11.0436570982436
"MIDDLEWOOD","2022","May_08",5.51046495386041,17.4287128154944,11.4695888846774
"MIDDLEWOOD","2022","May_09",9.42621567698067,16.9109118030813,13.168563740031
"MIDDLEWOOD","2022","May_10",9.86513312596181,15.5841629071898,12.7246480165758
"MIDDLEWOOD","2022","May_11",9.77427219174549,14.3546341866022,12.0644531891739
"MIDDLEWOOD","2022","May_12",7.28559114082925,13.9707754165038,10.6281832786665
"MIDDLEWOOD","2022","May_13",9.9468659885211,15.1234114285635,12.5351387085423
"MIDDLEWOOD","2022","May_14",7.81532203083744,18.5952907244144,13.2053063776259
"MIDDLEWOOD","2022","May_15",8.97850830530052,19.5053022130783,14.2419052591894
"MIDDLEWOOD","2022","May_16",10.6829809562982,18.9698752355618,14.82642809593
"MIDDLEWOOD","2022","May_17",9.51841123897544,21.0189081346925,15.268659686834
"MIDDLEWOOD","2022","May_18",9.60239722937266,19.0102413102573,14.306319269815
"MIDDLEWOOD","2022","May_19",9.48212786805526,16.3213117778221,12.9017198229387
"MIDDLEWOOD","2022","May_20",8.18386132678675,16.0720160312889,12.1279386790378
"MIDDLEWOOD","2022","May_21",9.37415456485409,15.7256496945281,12.5499021296911
"MIDDLEWOOD","2022","May_22",9.9768061444293,16.6131997270668,13.2950029357481
"MIDDLEWOOD","2022","May_23",9.89744470802452,14.6817322340103,12.2895884710174
"MIDDLEWOOD","2022","May_24",8.21934787404734,14.3880401521851,11.3036940131162
"MIDDLEWOOD","2022","May_25",9.30925453926253,15.5406664097243,12.4249604744934
"MIDDLEWOOD","2022","May_26",10.0787037874455,15.8805270231802,12.9796154053129
"MIDDLEWOOD","2022","May_27",8.57963233024245,14.475275607543,11.5274539688927
"MIDDLEWOOD","2022","May_28",5.22196378621068,16.0572121737,10.6395879799553
"MIDDLEWOOD","2022","May_29",6.63588576756778,13.5389837019663,10.087434734767
"MIDDLEWOOD","2022","May_30",6.80258730093623,12.1710534915908,9.48682039626352
"MIDDLEWOOD","2022","May_31",6.86379225673325,13.3889964347913,10.1263943457623
"MIDDLEWOOD","2022","June_01",6.57461302064789,16.3211369742192,11.4478749974335
"MIDDLEWOOD","2022","June_02",6.18754450399476,18.4189996228046,12.3032720633997
"MIDDLEWOOD","2022","June_03",10.0195567628712,17.2246276452145,13.6220922040428
"MIDDLEWOOD","2022","June_04",8.72319008401447,16.0208553015751,12.3720226927948
"MIDDLEWOOD","2022","June_05",7.89953853312297,12.7502495667756,10.3248940499493
"MIDDLEWOOD","2022","June_06",9.52375515944262,15.9146066818516,12.7191809206471
"MIDDLEWOOD","2022","June_07",6.46398310889626,19.4549238359235,12.9594534724099
"MIDDLEWOOD","2022","June_08",11.9965048717601,17.211871326299,14.6041880990296
"MIDDLEWOOD","2022","June_09",11.3252533004186,16.8587897210876,14.0920215107531
"MIDDLEWOOD","2022","June_10",12.1464249582913,18.9450106504523,15.5457178043718
"MIDDLEWOOD","2022","June_11",12.2955801935469,17.3517980539675,14.8236891237572
"MIDDLEWOOD","2022","June_12",11.4457083531348,15.4022559511689,13.4239821521518
"MIDDLEWOOD","2022","June_13",9.50051327680756,15.821967455332,12.6612403660698
"MIDDLEWOOD","2022","June_14",9.21969003443955,17.3759321986161,13.2978111165278
"MIDDLEWOOD","2022","June_15",6.44395568809499,20.3457456462127,13.3948506671538
"MIDDLEWOOD","2022","June_16",8.35437846545064,22.4066344225064,15.3805064439785
"MIDDLEWOOD","2022","June_17",14.0137294177901,23.2234421117415,18.6185857647658
"MIDDLEWOOD","2022","June_18",9.44854026251154,15.3327210522964,12.390630657404
"MIDDLEWOOD","2022","June_19",8.07742818145669,18.14804781554,13.1127379984984
"MIDDLEWOOD","2022","June_20",6.49612501265703,18.8738263063159,12.6849756594865
"MIDDLEWOOD","2022","June_21",7.66542909595151,20.7710603160159,14.2182447059837
"MIDDLEWOOD","2022","June_22",10.5635071087604,20.6047148628058,15.5841109857831
"MIDDLEWOOD","2022","June_23",9.88413008937671,25.0447447029252,17.464437396151
"MIDDLEWOOD","2022","June_24",13.9739274808895,20.152353417033,17.0631404489612
"MIDDLEWOOD","2022","June_25",11.6997953658297,18.703413776392,15.2016045711109
"MIDDLEWOOD","2022","June_26",9.4695878821533,17.1533642654436,13.3114760737984
"MIDDLEWOOD","2022","June_27",11.1463491978749,16.026464096694,13.5864066472845
"MIDDLEWOOD","2022","June_28",10.5800001538289,16.5616426709018,13.5708214123654
"MIDDLEWOOD","2022","June_29",12.2469256669624,18.0808032424534,15.1638644547079
"MIDDLEWOOD","2022","June_30",11.3131866495072,18.6084183810626,14.9608025152849
"MIDDLEWOOD","2023","April_01",4.59098171362013,9.34321813256343,6.96709992309178
"MIDDLEWOOD","2023","April_02",5.80551240360153,11.8231069930398,8.81430969832067
"MIDDLEWOOD","2023","April_03",-0.716495290524846,12.0029670629327,5.64323588620394
"MIDDLEWOOD","2023","April_04",0.868923918814298,13.1485963018911,7.00876011035272
"MIDDLEWOOD","2023","April_05",4.71936116202773,9.93099830142794,7.32517973172783
"MIDDLEWOOD","2023","April_06",7.28919243072069,11.3582152752096,9.32370385296514
"MIDDLEWOOD","2023","April_07",0.442028377734534,12.8603807637529,6.65120457074371
"MIDDLEWOOD","2023","April_08",2.04296233822581,14.7797309912368,8.4113466647313
"MIDDLEWOOD","2023","April_09",4.64271511898111,13.3965328160445,9.01962396751282
"MIDDLEWOOD","2023","April_10",8.20549552846675,11.1406718067195,9.67308366759311
"MIDDLEWOOD","2023","April_11",5.49079900973285,11.6309604389238,8.56087972432834
"MIDDLEWOOD","2023","April_12",3.18707577180068,7.61629438448215,5.40168507814141
"MIDDLEWOOD","2023","April_13",3.52465767706665,10.0775920349948,6.80112485603072
"MIDDLEWOOD","2023","April_14",2.69320160132666,9.24792673702525,5.97056416917596
"MIDDLEWOOD","2023","April_15",0.902908245440237,13.2387295900446,7.0708189177424
"MIDDLEWOOD","2023","April_16",6.9498645833334,12.6692259864982,9.80954528491579
"MIDDLEWOOD","2023","April_17",8.7765926501694,15.0869591708527,11.931775910511
"MIDDLEWOOD","2023","April_18",4.17017754164281,14.9560446946148,9.56311111812879
"MIDDLEWOOD","2023","April_19",4.67522899719365,14.7822392153544,9.72873410627404
"MIDDLEWOOD","2023","April_20",3.17164332539308,14.3761178402807,8.77388058283688
"MIDDLEWOOD","2023","April_21",5.52788963434264,14.5667550144019,10.0473223243723
"MIDDLEWOOD","2023","April_22",6.69817458056235,11.8701735515023,9.28417406603232
"MIDDLEWOOD","2023","April_23",5.00172259426491,12.8017963002565,8.9017594472607
"MIDDLEWOOD","2023","April_24",3.74558533657385,9.58514579133294,6.6653655639534
"MIDDLEWOOD","2023","April_25",-1.82491888385468,10.2506141549755,4.21284763556042
"MIDDLEWOOD","2023","April_26",1.36857897547882,12.1729165647005,6.77074777008965
"MIDDLEWOOD","2023","April_27",3.20485143429154,12.2779628460617,7.74140714017664
"MIDDLEWOOD","2023","April_28",7.02385070552371,13.6238188595379,10.3238347825308
"MIDDLEWOOD","2023","April_29",7.45035541646642,15.742673519895,11.5965144681807
"MIDDLEWOOD","2023","April_30",9.83268392559197,13.7160448592288,11.7743643924104
"MIDDLEWOOD","2023","May_01",9.18334152834208,15.043340565367,12.1133410468545
"MIDDLEWOOD","2023","May_02",7.35085128628408,14.9469812938835,11.1489162900838
"MIDDLEWOOD","2023","May_03",6.47640434367215,16.3817413141953,11.4290728289337
"MIDDLEWOOD","2023","May_04",5.28435773774551,14.1525294785529,9.71844360814918
"MIDDLEWOOD","2023","May_05",7.96296138468729,17.1784289167427,12.570695150715
"MIDDLEWOOD","2023","May_06",9.17756495122382,17.6948374028164,13.4362011770201
"MIDDLEWOOD","2023","May_07",10.6584775415331,17.1186065276805,13.8885420346068
"MIDDLEWOOD","2023","May_08",9.87863985726794,15.0084230197076,12.4435314384878
"MIDDLEWOOD","2023","May_09",10.6796420052989,16.2096076215008,13.4446248133998
"MIDDLEWOOD","2023","May_10",6.42968915809862,14.5472297830157,10.4884594705572
"MIDDLEWOOD","2023","May_11",9.2552824593192,16.1175356583551,12.6864090588372
"MIDDLEWOOD","2023","May_12",7.80323884922591,15.7575655952755,11.7804022222507
"MIDDLEWOOD","2023","May_13",4.56664923763388,17.7410359174741,11.153842577554
"MIDDLEWOOD","2023","May_14",5.55095718984978,16.4208465205047,10.9859018551773
"MIDDLEWOOD","2023","May_15",5.00317243540667,14.389554170755,9.69636330308085
"MIDDLEWOOD","2023","May_16",4.77191840399843,15.0576018096796,9.914760106839
"MIDDLEWOOD","2023","May_17",6.30342829537689,16.1529825879438,11.2282054416603
"MIDDLEWOOD","2023","May_18",9.33887922490393,15.7211116514126,12.5299954381583
"MIDDLEWOOD","2023","May_19",8.58997005804348,17.8606139219859,13.2252919900147
"MIDDLEWOOD","2023","May_20",6.97149778110556,19.5301818081069,13.2508397946062
"MIDDLEWOOD","2023","May_21",8.03505516063571,19.4938484247802,13.764451792708
"MIDDLEWOOD","2023","May_22",5.62962437969385,18.7279258271447,12.1787751034193
"MIDDLEWOOD","2023","May_23",7.99801919298857,17.6162020737282,12.8071106333584
"MIDDLEWOOD","2023","May_24",7.82422508878749,17.970246140944,12.8972356148657
"MIDDLEWOOD","2023","May_25",7.94456883015073,17.9068059175527,12.9256873738517
"MIDDLEWOOD","2023","May_26",6.68214728781861,19.3182532978249,13.0002002928218
"MIDDLEWOOD","2023","May_27",8.45851468862403,20.0217996890487,14.2401571888363
"MIDDLEWOOD","2023","May_28",8.1065015587682,18.2473510084804,13.1769262836243
"MIDDLEWOOD","2023","May_29",4.3316463657113,19.3265854767791,11.8291159212452
"MIDDLEWOOD","2023","May_30",5.38021331504648,19.7607902381173,12.5705017765819
"MIDDLEWOOD","2023","May_31",8.0564624551532,18.3728456876587,13.214654071406
"MIDDLEWOOD","2023","June_01",7.43552989078683,16.5525848696839,11.9940573802354
"MIDDLEWOOD","2023","June_02",6.34945676642479,19.730631839405,13.0400443029149
"MIDDLEWOOD","2023","June_03",4.59259967827545,21.0127666921758,12.8026831852256
"MIDDLEWOOD","2023","June_04",4.89747365628829,19.7556330705812,12.3265533634348
"MIDDLEWOOD","2023","June_05",6.49031529081339,20.3997505302051,13.4450329105093
"MIDDLEWOOD","2023","June_06",8.45007521514635,16.740807433503,12.5954413243247
"MIDDLEWOOD","2023","June_07",8.53463473192057,17.2180574266383,12.8763460792794
"MIDDLEWOOD","2023","June_08",7.33860810852509,18.0312535193178,12.6849308139214
"MIDDLEWOOD","2023","June_09",8.13860417954355,21.2779365449172,14.7082703622304
"MIDDLEWOOD","2023","June_10",10.3621608829528,27.7928303664794,19.0774956247161
"MIDDLEWOOD","2023","June_11",14.773478839202,26.3729593230189,20.5732190811105
"MIDDLEWOOD","2023","June_12",14.0554030845835,29.3504073828244,21.702905233704
"MIDDLEWOOD","2023","June_13",15.2510766681153,27.8984685580597,21.5747726130875
"MIDDLEWOOD","2023","June_14",10.4673613937496,25.0200224022921,17.7436918980208
"MIDDLEWOOD","2023","June_15",10.9357226230231,25.7022460531538,18.3189843380884
"MIDDLEWOOD","2023","June_16",12.0889540464657,26.5514089639034,19.3201815051846
"MIDDLEWOOD","2023","June_17",13.934246997127,21.7633785580411,17.8488127775841
"MIDDLEWOOD","2023","June_18",12.3701903623162,23.2763913029291,17.8232908326227
"MIDDLEWOOD","2023","June_19",14.0322267813808,21.258825816173,17.6455262987769
"MIDDLEWOOD","2023","June_20",11.9829199438955,20.0179117098234,16.0004158268594
"MIDDLEWOOD","2023","June_21",13.0070384395661,21.0545380333187,17.0307882364424
"MIDDLEWOOD","2023","June_22",11.9060884755095,22.4586908603992,17.1823896679544
"MIDDLEWOOD","2023","June_23",11.2627690125207,21.7526464698802,16.5077077412004
"MIDDLEWOOD","2023","June_24",16.2388924516223,23.3812481440816,19.810070297852
"MIDDLEWOOD","2023","June_25",16.6365069281599,25.2510458306371,20.9437763793985
"MIDDLEWOOD","2023","June_26",12.3568322690964,18.6688385938123,15.5128354314544
"MIDDLEWOOD","2023","June_27",12.6412698851822,18.0226817536407,15.3319758194115
"MIDDLEWOOD","2023","June_28",14.1254656925219,19.2774811836057,16.7014734380638
"MIDDLEWOOD","2023","June_29",10.2708434126057,18.1180468362764,14.194445124441
"MIDDLEWOOD","2023","June_30",11.3614049954278,15.8957491817565,13.6285770885922
"NAGSHEAD","2014","April_01",6.2821970233566,15.0356479029871,10.6589224631718
"NAGSHEAD","2014","April_02",7.97906827200163,15.8428652980939,11.9109667850478
"NAGSHEAD","2014","April_03",8.93970797817198,12.7486852057535,10.8441965919627
"NAGSHEAD","2014","April_04",7.84278238729974,13.720641614292,10.7817120007959
"NAGSHEAD","2014","April_05",7.52781957323119,13.9161221916939,10.7219708824625
"NAGSHEAD","2014","April_06",9.98407322691213,13.6820449607264,11.8330590938193
"NAGSHEAD","2014","April_07",10.9025155499072,13.514845881283,12.2086807155951
"NAGSHEAD","2014","April_08",4.44070760916252,12.3929629894564,8.41683529930945
"NAGSHEAD","2014","April_09",4.55461842556197,14.4662048962174,9.51041166088967
"NAGSHEAD","2014","April_10",2.61988067560916,13.2319471751185,7.92591392536382
"NAGSHEAD","2014","April_11",2.34994565566184,15.070520466954,8.71023306130793
"NAGSHEAD","2014","April_12",3.8378337886391,12.6144255177772,8.22612965320817
"NAGSHEAD","2014","April_13",3.6348919485038,14.7636176697226,9.1992548091132
"NAGSHEAD","2014","April_14",4.48325167350321,14.8535240915218,9.6683878825125
"NAGSHEAD","2014","April_15",2.06489985062887,14.5949092138041,8.32990453221649
"NAGSHEAD","2014","April_16",1.56560405247165,15.843679784976,8.70464191872381
"NAGSHEAD","2014","April_17",4.23086686941041,14.1771916483414,9.20402925887588
"NAGSHEAD","2014","April_18",3.36648498648348,13.2710433218898,8.31876415418663
"NAGSHEAD","2014","April_19",0.159543896237413,12.3762890403648,6.26791646830111
"NAGSHEAD","2014","April_20",4.55728111197671,12.5836229847068,8.57045204834176
"NAGSHEAD","2014","April_21",4.82564123080804,17.3160701656189,11.0708556982135
"NAGSHEAD","2014","April_22",8.88336891362815,13.8003878947001,11.3418784041641
"NAGSHEAD","2014","April_23",7.51132209811191,13.8799100069928,10.6956160525524
"NAGSHEAD","2014","April_24",4.53649491135612,15.2826410114278,9.90956796139198
"NAGSHEAD","2014","April_25",5.54106584308455,12.1370499973229,8.83905792020371
"NAGSHEAD","2014","April_26",6.88845096867105,13.8796338482208,10.3840424084459
"NAGSHEAD","2014","April_27",7.17119048833339,13.6844232563552,10.4278068723443
"NAGSHEAD","2014","April_28",7.89084062987412,15.5228831459989,11.7068618879365
"NAGSHEAD","2014","April_29",6.16732425756568,16.5383690361389,11.3528466468523
"NAGSHEAD","2014","April_30",5.11653447287284,16.6582156485261,10.8873750606995
"NAGSHEAD","2014","May_01",9.27089631661105,15.6384080716091,12.4546521941101
"NAGSHEAD","2014","May_02",6.93597833618211,11.9894685149344,9.46272342555827
"NAGSHEAD","2014","May_03",3.2433226830333,13.9208602746665,8.5820914788499
"NAGSHEAD","2014","May_04",4.38712419142517,15.4546542620938,9.92088922675948
"NAGSHEAD","2014","May_05",3.72908260870627,17.2989779741171,10.5140302914117
"NAGSHEAD","2014","May_06",9.0655007774783,16.1435733049169,12.6045370411976
"NAGSHEAD","2014","May_07",8.18320942829536,14.2770952631704,11.2301523457329
"NAGSHEAD","2014","May_08",9.25297785021919,15.1215152592857,12.1872465547525
"NAGSHEAD","2014","May_09",9.69024865881534,15.3549821276631,12.5226153932392
"NAGSHEAD","2014","May_10",9.38839954500039,14.0817525848064,11.7350760649034
"NAGSHEAD","2014","May_11",7.70150219121937,13.1401938696293,10.4208480304243
"NAGSHEAD","2014","May_12",6.60413800534893,15.1769282745586,10.8905331399538
"NAGSHEAD","2014","May_13",6.04132208481268,15.4329515595601,10.7371368221864
"NAGSHEAD","2014","May_14",4.57606396026987,18.5752059894947,11.5756349748823
"NAGSHEAD","2014","May_15",5.10792373895538,20.4631278627409,12.7855258008482
"NAGSHEAD","2014","May_16",7.97328169798796,21.4620522446127,14.7176669713003
"NAGSHEAD","2014","May_17",7.90194648418694,21.4249252186252,14.6634358514061
"NAGSHEAD","2014","May_18",7.91061208582318,21.8939816982527,14.9022968920379
"NAGSHEAD","2014","May_19",9.29438232512645,23.8811534176142,16.5877678713703
"NAGSHEAD","2014","May_20",12.6757113168553,18.0988455120093,15.3872784144323
"NAGSHEAD","2014","May_21",5.21317512066604,19.2471239212663,12.2301495209662
"NAGSHEAD","2014","May_22",9.47196030775608,15.1857557562122,12.3288580319841
"NAGSHEAD","2014","May_23",9.51467425750408,13.65488470211,11.584779479807
