site,year,peak_cater_fit,peak_cater_lwr,peak_cater_upr,height_cater_fit,height_cater_lwr,height_cater_upr,box,species,cltsize,fledged,dfe,outcome,avg_cltsize,cltsize_final,mismatch_cater,height_cater_log,mean_tasmin_April,mean_tasmin_May,mean_tasmin_June,mean_tasmax_April,mean_tasmax_May,mean_tasmax_June,tasmean_April,tasmean_May,tasmean_June,tasmean_AprMay,mean_tasmin_AprMay,mean_tasmax_AprMay
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,461,PIEFL,7,6,31,NE,7.015384615,7,14.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,462,BLUTI,10,0,14,JD,9.313432836,10,0.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,463,PIEFL,7,4,37,NE,7.015384615,7,20.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,501,GRETI,6,0,14,JD,7.291666667,6,-3.495521228,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,502,BLUTI,7,0,7,JD,9.313432836,7,-9.495521228,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,503,GRETI,10,NA,22,NE,7.291666667,10,8.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,506,BLUTI,7,1,23,NE,9.313432836,7,6.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,510,BLUTI,9,6,23,NE,9.313432836,9,8.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,513,BLUTI,10,4,11,NE,9.313432836,10,-2.495521228,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,514,PIEFL,6,5,34,NE,7.015384615,6,16.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,517,BLUTI,10,7,5,NE,9.313432836,10,-8.495521228,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,519,PIEFL,7,6,30,NE,7.015384615,7,13.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,524,BLUTI,8,0,22,JD,9.313432836,8,6.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,526,PIEFL,7,4,37,NE,7.015384615,7,20.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,527,BLUTI,8,7,20,NE,9.313432836,8,4.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,528,BLUTI,9,9,19,NE,9.313432836,9,4.504478772,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2019,47.49552123,45.27760254,49.65528587,438.34573,251.4292183,777.1609332,HIDE9,PIEFL,7,6,34,NE,7.015384615,7,17.50447877,6.083007937,5.227767506,6.359066879,10.1839626,13.05100953,15.46648094,17.71693573,9.13938852,10.91277391,13.95044917,10.02608121,5.793417192,14.25874524
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,101,PIEFL,NA,0,53,ED,6.185185185,6.185185185,17.73915705,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,104,GRETI,NA,0,60,ED,6.75,6.75,25.30397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,106,PIEFL,6,5,38,NE,6.185185185,6,2.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,109,BLUTI,6,4,23,NE,8.4375,6,-12.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,114,BLUTI,10,8,21,NE,8.4375,10,-10.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,116,PIEFL,7,7,40,NE,6.185185185,7,5.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,122,PIEFL,6,6,45,NE,6.185185185,6,9.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,125,PIEFL,7,6,48,NE,6.185185185,7,13.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,205,GRETI,9,0,60,JD,6.75,9,27.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,207,PIEFL,5,4,27,NE,6.185185185,5,-9.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,210,PIEFL,6,5,44,NE,6.185185185,6,8.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,211,GRETI,7,0,16,JD,6.75,7,-18.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,212,BLUTI,8,0,13,JD,8.4375,8,-20.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,213,BLUTI,8,1,56,NE,8.4375,8,22.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,212A,PIEFL,6,6,41,NE,6.185185185,6,5.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,212B,BLUTI,7,0,60,ED,8.4375,7,25.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,212E,PIEFL,6,6,36,NE,6.185185185,6,0.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,214,PIEFL,6,5,64,NE,6.185185185,6,28.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,215,BLUTI,9,0,25,ED,8.4375,9,-7.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,216,PIEFL,6,5,42,NE,6.185185185,6,6.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,219,BLUTI,9,6,25,NE,8.4375,9,-7.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,222,PIEFL,7,6,37,NE,6.185185185,7,2.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,224,BLUTI,11,0,24,ED,8.4375,11,-6.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,225,PIEFL,5,4,38,NE,6.185185185,5,1.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,226,BLUTI,9,0,20,JD,8.4375,9,-12.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,227,BLUTI,6,4,51,NE,8.4375,6,15.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,228,BLUTI,9,0,12,JD,8.4375,9,-20.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,230,PIEFL,7,6,46,NE,6.185185185,7,11.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,232,BLUTI,9,6,25,NE,8.4375,9,-7.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,233,GRETI,5,1,23,NE,6.75,5,-13.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,234,PIEFL,7,0,45,ED,6.185185185,7,10.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,235,BLUTI,9,0,23,ED,8.4375,9,-9.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,238,BLUTI,9,7,30,NE,8.4375,9,-2.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,240,PIEFL,6,0,50,ED,6.185185185,6,14.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,241,BLUTI,9,9,27,NE,8.4375,9,-5.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,242,BLUTI,9,0,19,ED,8.4375,9,-13.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,243,BLUTI,8,NA,50,,8.4375,8,16.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,246,BLUTI,7,6,33,NE,8.4375,7,-1.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,248,PIEFL,7,6,51,NE,6.185185185,7,16.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,249,PIEFL,5,5,49,NE,6.185185185,5,12.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,250,BLUTI,9,0,23,ED,8.4375,9,-9.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,303,PIEFL,6,NA,52,,6.185185185,6,16.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,308,BLUTI,9,8,23,NE,8.4375,9,-9.446028136,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,311,PIEFL,6,6,46,NE,6.185185185,6,10.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,313,PIEFL,6,6,40,NE,6.185185185,6,4.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,320,PIEFL,6,6,45,NE,6.185185185,6,9.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,322,BLUTI,11,0,15,ED,8.4375,11,-15.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,324,PIEFL,6,6,47,NE,6.185185185,6,11.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,328,PIEFL,6,6,38,NE,6.185185185,6,2.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,330,PIEFL,5,5,47,NE,6.185185185,5,10.55397186,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,332,PIEFL,9,6,36,NE,6.185185185,9,3.553971864,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
YARNER,2021,65.44602814,63.24578876,67.60970205,473.3885586,274.2197052,835.812155,334,GRETI,6,0,10,ED,6.75,6,-25.44602814,6.159916528,2.044198228,6.111724448,10.44984309,11.61142745,13.26621843,19.39935278,6.82781284,9.688971438,14.92459794,8.258392139,4.077961338,12.43882294
