BroodID,Year,Box,Popn,Species,CltCd,CltSize,Hatch,Fledged,DAR,N1,DFE,DH,MinEggs,UnHatch,AverageMass,Outcome,MaleID,MaleDate,MaleRingDate,MaleStatus,MaleMinAge,FemaleID,FemaleDate,FemaleRingDate,FemaleStatus,FemaleMinAge,YoungDate,Young1,Young2,Young3,Young4,Young5,Young6,Young7,Young8,Young9,Young10,Young11,Weight.Y1,Tarsus.Y1,Weight.Y2,Tarsus.Y2,Weight.Y3,Tarsus.Y3,Weight.Y4,Tarsus.Y4,Weight.Y5,Tarsus.Y5,Weight.Y6,Tarsus.Y6,Weight.Y7,Tarsus.Y7,Weight.Y8,Tarsus.Y8,Weight.Y9,Tarsus.Y9,Weight.Y10,Tarsus.Y10,Weight.Y11,Tarsus.Y11
1780,1988,224,YAR,REDST,1,6,6,6,,,39,57,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1988,225,YAR,PIEFL,1,7,7,7,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,1988,228,YAR,PIEFL,1,7,7,7,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1988,229,YAR,BLUTI,1,4,0,0,,,27,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,1988,230,YAR,PIEFL,1,6,,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,1988,231,YAR,BLUTI,1,10,10,10,,,26,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,1988,232,YAR,PIEFL,1,,,7,,,42,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,1988,233,YAR,BLUTI,1,9,,0,,,26,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,1988,234,YAR,PIEFL,1,,,6,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,1988,236,YAR,PIEFL,1,7,7,7,,,38,57,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,1988,238,YAR,BLUTI,1,8,8,8,,,33,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,1988,239,YAR,BLUTI,1,10,0,0,,,26,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1988,240,YAR,PIEFL,1,7,7,5,,,42,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,1988,241,YAR,PIEFL,1,7,,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,1988,242,YAR,PIEFL,1,,,7,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,1988,244,YAR,PIEFL,1,6,6,4,,,46,64,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,1988,245,YAR,PIEFL,1,7,7,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,1988,246,YAR,BLUTI,1,11,11,11,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,1988,247,YAR,REDST,1,,,6,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,1988,249,YAR,NUTHA,1,7,,4,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1988,250,YAR,PIEFL,1,7,7,7,,,42,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,1988,306,YAR,PIEFL,1,6,,3,,,,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1988,311,YAR,PIEFL,1,7,7,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,1988,312,YAR,COATI,1,,,8,,,,,9,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,1988,314,YAR,PIEFL,1,,,6,,,54,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,1988,315,YAR,PIEFL,1,,,0,,,,,3,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,1988,317,YAR,PIEFL,2,,,0,,,,,5,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,1988,319,YAR,REDST,1,7,7,0,,,33,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,1988,320,YAR,PIEFL,1,6,6,6,,,45,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,1988,321,YAR,PIEFL,1,8,,0,,,58,77,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,1988,323,YAR,PIEFL,1,,,0,,,46,,,,,XP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,1988,324,YAR,PIEFL,1,7,7,7,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,1988,326,YAR,PIEFL,1,6,6,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,1988,327,YAR,REDST,1,,,7,,,47,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,1988,328,YAR,PIEFL,1,8,7,7,,,39,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,1988,329,YAR,PIEFL,1,,,4,,,,,5,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,1988,329,YAR,BLUTI,1,,0,0,,,,,2,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,1988,330,YAR,PIEFL,1,,,8,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,1988,331,YAR,PIEFL,1,,,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,1988,332,YAR,PIEFL,1,,,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,1988,333,YAR,PIEFL,1,7,0,0,,,47,,,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,1988,334,YAR,PIEFL,1,,0,0,,,,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1988,337,YAR,REDST,1,5,5,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,1988,338,YAR,BLUTI,1,11,,10,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,1988,339,YAR,BLUTI,1,,,9,,,22,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,1988,340,YAR,PIEFL,1,,0,0,,,,,4,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,1988,341,YAR,PIEFL,2,,0,0,,,,,2,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,1988,341,YAR,BLUTI,1,9,,0,,,26,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,1988,345,YAR,PIEFL,1,8,8,8,,,33,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,1988,346,YAR,BLUTI,1,,,8,,,24,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,1988,347,YAR,PIEFL,1,7,7,7,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,1988,348,YAR,BLUTI,1,7,,5,,,30,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,1988,349,YAR,NUTHA,1,4,4,4,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,1988,350,YAR,PIEFL,1,8,0,0,,,37,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,1988,351,YAR,PIEFL,1,7,,5,,,36,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,1988,353,YAR,BLUTI,1,,,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,1988,HIDE3,YAR,BLUTI,1,,,8,,,26,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,1988,HIDE6,YAR,PIEFL,1,,,7,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,1988,YARROW,YAR,BLUTI,1,,,,,,,,1,,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,1989,1,BVW,PIEFL,1,6,6,6,,,46,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,1989,2,BVW,PIEFL,1,8,7,7,,,38,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,1989,3,BVW,BLUTI,1,10,10,9,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,1989,5,BVW,BLUTI,1,10,9,8,,,20,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,1989,6,BVW,PIEFL,1,7,7,7,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,1989,7,BVW,PIEFL,1,7,7,7,,,46,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,1989,8,BVW,GRETI,1,8,8,8,,,29,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,1989,9,BVW,BLUTI,1,9,9,9,,,26,49,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,1989,10,BVW,PIEFL,1,,0,0,,,49,,6,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,1989,11,BVW,PIEFL,1,7,7,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,1989,12,BVW,PIEFL,1,,,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,1989,13,BVW,GRETI,1,,,8,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,1989,14,BVW,BLUTI,1,9,9,9,,,27,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,1989,15,BVW,GRETI,1,8,,0,,,,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1989,16,BVW,BLUTI,1,13,13,13,,,21,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,1989,17,BVW,PIEFL,1,8,,2,,,34,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,1989,18,BVW,BLUTI,1,,,5,,,36,,9,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,1989,19,BVW,PIEFL,1,6,,3,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,1989,20,BVW,BLUTI,1,9,0,0,,,27,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,1989,21,BVW,BLUTI,2,,,8,,,41,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,1989,22,BVW,BLUTI,1,,,8,,,26,,9,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,1989,23,BVW,BLUTI,1,10,9,,,,27,,,1,,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,1989,18A,BVW,GRETI,1,9,9,9,,,34,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,1989,1,NEA,PIEFL,1,8,8,8,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1989,3,NEA,PIEFL,1,,,6,,,,,8,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,1989,5,NEA,GRETI,1,,,9,,,29,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,1989,6,NEA,BLUTI,1,,,10,,,32,,11,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,1989,7,NEA,NUTHA,1,,0,0,,,31,,7,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,1989,8,NEA,PIEFL,1,,,6,,,40,,7,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,1989,9,NEA,BLUTI,1,10,,0,,,32,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,1989,10,NEA,BLUTI,1,10,,9,,,31,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,1989,11,NEA,GRETI,1,7,0,0,,,32,,,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,1989,12,NEA,BLUTI,1,11,,7,,,27,,,2,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,1989,13,NEA,PIEFL,1,7,7,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,1989,14,NEA,GRETI,1,8,,0,,,30,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,1989,15,NEA,BLUTI,1,,,7,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,1989,16,NEA,PIEFL,1,8,,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,1989,17,NEA,PIEFL,1,8,8,8,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,1989,18,NEA,GRETI,1,,,6,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,1989,18,NEA,GRETI,2,5,2,0,,,,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,1989,101,YAR,BLUTI,1,9,,8,,,26,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,1989,102,YAR,PIEFL,1,,,4,,,,,7,2,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,1989,103,YAR,REDST,1,6,6,6,,,48,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1989,104,YAR,BLUTI,1,8,,5,,,32,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1989,106,YAR,PIEFL,1,,,6,,,41,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1989,107,YAR,PIEFL,1,7,,4,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1989,108,YAR,GRETI,1,8,8,7,,,24,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1989,110,YAR,PIEFL,1,6,6,6,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1989,112,YAR,PIEFL,1,,,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1989,113,YAR,REDST,1,,,6,,,47,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1989,116,YAR,PIEFL,1,6,6,6,,,48,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1989,117,YAR,BLUTI,1,12,,8,,,,,,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1989,122,YAR,PIEFL,1,8,8,8,,,36,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,1989,123,YAR,PIEFL,1,,,4,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,1989,124,YAR,PIEFL,1,5,5,5,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1989,127,YAR,BLUTI,1,11,,9,,,26,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1989,129,YAR,BLUTI,1,8,,0,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,1989,131,YAR,PIEFL,1,,,7,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1989,132,YAR,PIEFL,1,,,7,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1989,203,YAR,PIEFL,1,,,6,,,,62,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1989,205,YAR,PIEFL,1,,,5,,,38,,6,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,1989,206,YAR,BLUTI,1,10,,9,,,18,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1989,209,YAR,BLUTI,1,14,,9,,,24,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1989,211,YAR,PIEFL,1,7,6,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,1989,212,YAR,MARTI,1,8,,5,,,23,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1989,213,YAR,BLUTI,1,12,,9,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1989,214,YAR,PIEFL,1,7,7,7,,,44,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1989,215,YAR,PIEFL,1,6,5,5,,,39,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,1989,216,YAR,PIEFL,1,,,4,,,,,6,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,1989,217,YAR,GRETI,1,9,9,7,,,28,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1989,219,YAR,PIEFL,1,,,7,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,1989,221,YAR,BLUTI,1,10,,0,,,20,,,,,EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,1989,222,YAR,GRETI,1,8,,6,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,1989,224,YAR,PIEFL,1,7,6,5,,,44,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1989,226,YAR,PIEFL,1,6,5,5,,,48,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1989,227,YAR,PIEFL,1,7,7,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1989,229,YAR,PIEFL,1,,,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,1989,231,YAR,PIEFL,1,7,7,7,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,1989,232,YAR,GRETI,1,8,8,8,,,28,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,1989,233,YAR,PIEFL,1,7,,6,,,36,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1989,234,YAR,BLUTI,1,8,,7,,,34,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,1989,235,YAR,BLUTI,1,,,5,,,34,,6,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1989,236,YAR,PIEFL,1,7,6,6,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1989,239,YAR,PIEFL,1,7,,4,,,48,,,1,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,1989,240,YAR,BLUTI,1,,,7,,,24,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1989,241,YAR,PIEFL,1,7,7,7,,,41,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,1989,242,YAR,BLUTI,1,8,5,5,,,24,56,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,1989,244,YAR,PIEFL,1,7,7,7,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,1989,245,YAR,REDST,1,6,6,6,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,1989,246,YAR,BLUTI,1,10,10,10,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,1989,248,YAR,PIEFL,1,7,7,6,,,47,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,1989,249,YAR,BLUTI,1,,,7,,,22,,8,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,1989,302,YAR,PIEFL,1,8,,7,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,1989,306,YAR,PIEFL,1,8,8,8,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,1989,307,YAR,PIEFL,1,8,8,8,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1989,308,YAR,PIEFL,1,,,4,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1989,310,YAR,PIEFL,1,,,8,,,38,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1989,311,YAR,BLUTI,1,,,0,,,,,6,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1989,314,YAR,BLUTI,1,,0,0,,,29,,9,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1989,315,YAR,PIEFL,1,7,7,6,,,39,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1989,317,YAR,PIEFL,1,8,8,8,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,1989,318,YAR,PIEFL,1,,0,0,,,55,,5,,,ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,1989,319,YAR,PIEFL,1,7,,0,,,,,,,,JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1989,320,YAR,PIEFL,1,7,7,7,,,40,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,1989,321,YAR,PIEFL,1,,,3,,,48,,,3,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,1989,322,YAR,BLUTI,1,,,11,,,23,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,1989,323,YAR,PIEFL,1,7,7,7,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,1989,324,YAR,BLUTI,1,,,8,,,33,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1989,325,YAR,BLUTI,1,,,11,,,25,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1989,326,YAR,PIEFL,1,7,,5,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,1989,327,YAR,PIEFL,1,8,,7,,,37,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
